"weight"	"ts"	"remark"	"taskid"	"parentId"	"date"	"QCStateLabel"	"Id"	"project"	"weightMVIndicator"	"performedby"	"Description"	"account"	"enddate"	"requestid"
"2.2"	"2010-05-24 14:37:42.0"	""	""	""	"2009-11-10 10:00:00.0"	"Completed"	"test2950014"	""	""	""	"sociosqu vestibulum"	""	""	""
"2.27"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-25 09:15:00.0"	"Completed"	"test2950014"	""	""	""	"diam interdum"	""	""	""
"2.33"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-26 08:30:00.0"	"Completed"	"test2950014"	""	""	""	"posuere eleifend"	""	""	""
"2.48"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-30 09:00:00.0"	"Completed"	"test2950014"	""	""	""	"elit phasellus"	""	""	""
"2.78"	"2010-06-30 14:18:16.0"	""	""	""	"2010-06-30 10:50:00.0"	"Completed"	"test2950014"	""	""	""	"habitasse suscipit"	""	""	""
"2.96"	"2010-08-17 17:12:26.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test2950014"	""	""	""	"vel felis porta"	""	""	""
"2.88"	"2010-09-24 12:51:33.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test2950014"	""	""	""	"nunc a odio sit"	""	""	""
"2.9"	"2010-10-25 07:44:19.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test2950014"	""	""	""	"imperdiet iaculis"	""	""	""
"2.82"	"2010-11-17 07:00:27.0"	""	""	""	"2010-11-16 13:30:00.0"	"Completed"	"test2950014"	""	""	""	"eleifend sit"	""	""	""
"2.6"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test2950014"	""	""	""	"ut morbi elementum"	""	""	""
"2.53"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test2950014"	""	""	""	"maecenas sed"	""	""	""
"2.56"	"2011-01-21 06:59:25.0"	""	""	""	"2011-01-20 09:00:00.0"	"Completed"	"test2950014"	""	""	""	"erat sed sed"	""	""	""
"2.76"	"2011-01-26 08:08:11.0"	""	""	""	"2011-01-26 07:59:22.0"	"Completed"	"test2950014"	""	""	""	"egestas blandit"	""	""	""
"2.8"	"2011-02-01 16:32:31.0"	""	""	""	"2011-02-01 09:45:00.0"	"Completed"	"test2950014"	""	""	""	"dolor eget erat"	""	""	""
"2.85"	"2011-02-08 11:24:37.0"	""	""	""	"2011-02-08 11:15:33.0"	"Completed"	"test2950014"	""	""	""	"a tincidunt justo"	""	""	""
"2.95"	"2011-02-24 14:09:59.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test2950014"	""	""	""	"leo amet pretium"	""	""	""
"3.1"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test2950014"	""	""	""	"blandit id mauris"	""	""	""
"3.1"	"2011-04-21 10:04:39.0"	""	""	""	"2011-04-21 09:52:13.0"	"Completed"	"test2950014"	""	""	""	"sed nisl faucibus"	""	""	""
"2.82"	"2011-05-19 10:27:34.0"	""	""	""	"2011-05-19 10:23:40.0"	"Completed"	"test2950014"	""	""	""	"accumsan mi euismod"	""	""	""
"2.74"	"2011-06-02 14:54:25.0"	""	""	""	"2011-06-02 14:45:29.0"	"Completed"	"test2950014"	""	""	""	"molestie rhoncus"	""	""	""
"2.98"	""	""	"0d67fa35-7a75-102e-87ff-493dbd275cd3"	""	"2011-06-16 13:39:00.0"	"Completed"	"test2950014"	""	""	""	"gravida lobortis"	""	""	""
"2.66"	""	""	"51b37dd2-8b9c-102e-973e-f528764d8493"	""	"2011-07-08 09:00:00.0"	"Completed"	"test2950014"	""	""	""	"lorem libero"	""	""	""
"2.78"	"2011-07-18 13:26:14.0"	""	""	""	"2011-07-18 10:35:00.0"	"Completed"	"test2950014"	""	""	""	"sit leo ipsum"	""	""	""
"0.5"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-07 13:05:00.0"	"Completed"	"test4710248"	""	""	""	"rhoncus et non"	""	""	""
"0.64"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-13 06:35:00.0"	"Completed"	"test4710248"	""	""	""	"laoreet ut facilisi"	""	""	""
"1.0"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-24 08:15:00.0"	"Completed"	"test4710248"	""	""	""	"vehicula lorem"	""	""	""
"1.24"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-18 09:00:00.0"	"Completed"	"test4710248"	""	""	""	"eu augue nunc"	""	""	""
"1.35"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-08 09:00:00.0"	"Completed"	"test4710248"	""	""	""	"sit tempus tellus"	""	""	""
"1.56"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-06 06:30:00.0"	"Completed"	"test4710248"	""	""	""	"morbi purus id"	""	""	""
"1.75"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-07 09:30:00.0"	"Completed"	"test4710248"	""	""	""	"odio non orci"	""	""	""
"1.96"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-02 09:05:00.0"	"Completed"	"test4710248"	""	""	""	"ac euismod eu"	""	""	""
"2.21"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-21 11:00:00.0"	"Completed"	"test4710248"	""	""	""	"mauris sit ultricies"	""	""	""
"2.27"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-31 11:30:00.0"	"Completed"	"test4710248"	""	""	""	"vivamus ac nulla"	""	""	""
"2.22"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-28 13:30:00.0"	"Completed"	"test4710248"	""	""	""	"arcu lacus mollis"	""	""	""
"2.37"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-03 09:00:00.0"	"Completed"	"test4710248"	""	""	""	"sed luctus urna"	""	""	""
"2.51"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-25 09:15:00.0"	"Completed"	"test4710248"	""	""	""	"lobortis in velit"	""	""	""
"2.5"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-01 09:40:00.0"	"Completed"	"test4710248"	""	""	""	"porttitor dignissim"	""	""	""
"2.76"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-22 08:00:00.0"	"Completed"	"test4710248"	""	""	""	"ut amet praesent"	""	""	""
"2.97"	"2010-06-30 14:17:19.0"	""	""	""	"2010-06-30 10:50:00.0"	"Completed"	"test4710248"	""	""	""	"magna aliquet"	""	""	""
"3.1"	"2010-08-17 17:13:54.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test4710248"	""	""	""	"ridiculus consectetur"	""	""	""
"3.48"	"2010-09-24 12:47:05.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test4710248"	""	""	""	"pharetra porta"	""	""	""
"3.5"	"2010-10-25 07:47:00.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test4710248"	""	""	""	"eu et rutrum"	""	""	""
"3.47"	"2010-11-17 07:03:09.0"	""	""	""	"2010-11-16 13:30:00.0"	"Completed"	"test4710248"	""	""	""	"potenti odio"	""	""	""
"3.82"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test4710248"	""	""	""	"nibh vitae mauris"	""	""	""
"3.85"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test4710248"	""	""	""	"sit id vitae"	""	""	""
"3.85"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test4710248"	""	""	""	"aliquet pellentesque"	""	""	""
"4.18"	"2011-02-24 14:09:59.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test4710248"	""	""	""	"arcu sed auctor"	""	""	""
"4.44"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test4710248"	""	""	""	"vitae vitae ante"	""	""	""
"4.22"	"2011-04-21 10:04:39.0"	""	""	""	"2011-04-21 09:52:13.0"	"Completed"	"test4710248"	""	""	""	"leo sit enim"	""	""	""
"4.18"	"2011-05-19 10:27:34.0"	""	""	""	"2011-05-19 10:23:40.0"	"Completed"	"test4710248"	""	""	""	"risus placerat"	""	""	""
"4.36"	"2011-06-02 14:54:25.0"	""	""	""	"2011-06-02 14:45:29.0"	"Completed"	"test4710248"	""	""	""	"erat lacus facilisis"	""	""	""
"4.68"	""	""	"0d67fa35-7a75-102e-87ff-493dbd275cd3"	""	"2011-06-16 13:39:00.0"	"Completed"	"test4710248"	""	""	""	"aliquam fusce"	""	""	""
"4.45"	""	""	"51b37dd2-8b9c-102e-973e-f528764d8493"	""	"2011-07-08 09:00:00.0"	"Completed"	"test4710248"	""	""	""	"felis et sem"	""	""	""
"4.65"	""	""	"6b5cb70f-9ffe-102e-a396-f528764d83e9"	""	"2011-08-03 09:07:00.0"	"Completed"	"test4710248"	""	""	""	"ut neque justo"	""	""	""
"4.48"	""	""	"4750014c-c10c-102e-8d41-48cf881b3648"	""	"2011-09-14 10:11:00.0"	"Completed"	"test4710248"	""	""	""	"non eu et euismod"	""	""	""
"0.39"	"2010-05-24 14:37:42.0"	""	""	""	"2008-06-30 12:45:00.0"	"Completed"	"test3935154"	""	""	""	"augue vitae donec"	""	""	""
"0.426"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-01 08:00:00.0"	"Completed"	"test3935154"	""	""	""	"erat ut pharetra"	""	""	""
"0.411"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-02 09:35:00.0"	"Completed"	"test3935154"	""	""	""	"tincidunt cras"	""	""	""
"0.44"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-03 07:30:00.0"	"Completed"	"test3935154"	""	""	""	"viverra vestibulum"	""	""	""
"0.445"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-04 07:32:00.0"	"Completed"	"test3935154"	""	""	""	"ultricies fermentum"	""	""	""
"0.446"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-05 07:10:00.0"	"Completed"	"test3935154"	""	""	""	"sem malesuada"	""	""	""
"0.445"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-07 07:25:00.0"	"Completed"	"test3935154"	""	""	""	"sit quis sit ac"	""	""	""
"0.448"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-08 07:30:00.0"	"Completed"	"test3935154"	""	""	""	"cursus libero"	""	""	""
"0.452"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-09 07:25:00.0"	"Completed"	"test3935154"	""	""	""	"dignissim ornare"	""	""	""
"0.486"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-10 07:30:00.0"	"Completed"	"test3935154"	""	""	""	"mi quis ut ipsum"	""	""	""
"0.488"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-11 07:30:00.0"	"Completed"	"test3935154"	""	""	""	"sem rutrum mauris"	""	""	""
"0.49"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-12 07:25:00.0"	"Completed"	"test3935154"	""	""	""	"leo faucibus"	""	""	""
"0.517"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-14 07:15:00.0"	"Completed"	"test3935154"	""	""	""	"felis velit risus"	""	""	""
"0.52"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-15 07:40:00.0"	"Completed"	"test3935154"	""	""	""	"faucibus dignissim"	""	""	""
"0.57"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-14 08:15:00.0"	"Completed"	"test3935154"	""	""	""	"orci ipsum tincidunt"	""	""	""
"0.64"	"2010-05-24 14:37:42.0"	""	""	""	"2008-09-10 09:30:00.0"	"Completed"	"test3935154"	""	""	""	"cursus risus"	""	""	""
"0.91"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-31 09:00:00.0"	"Completed"	"test3935154"	""	""	""	"eget laoreet"	""	""	""
"1.28"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-29 08:30:00.0"	"Completed"	"test3935154"	""	""	""	"vestibulum donec"	""	""	""
"1.4"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-27 08:45:00.0"	"Completed"	"test3935154"	""	""	""	"eget scelerisque"	""	""	""
"1.73"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-24 09:00:00.0"	"Completed"	"test3935154"	""	""	""	"amet orci ut"	""	""	""
"2.04"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-27 09:00:00.0"	"Completed"	"test3935154"	""	""	""	"lectus justo"	""	""	""
"2.24"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-15 09:30:00.0"	"Completed"	"test3935154"	""	""	""	"sed rutrum massa"	""	""	""
"2.2"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-22 09:15:00.0"	"Completed"	"test3935154"	""	""	""	"massa cum non"	""	""	""
"2.41"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-28 08:30:00.0"	"Completed"	"test3935154"	""	""	""	"enim sapien at"	""	""	""
"2.49"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-08 09:40:00.0"	"Completed"	"test3935154"	""	""	""	"eget faucibus"	""	""	""
"2.52"	"2010-05-24 14:37:42.0"	""	""	""	"2009-10-05 08:30:00.0"	"Completed"	"test3935154"	""	""	""	"libero venenatis"	""	""	""
"2.6"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-03 09:00:00.0"	"Completed"	"test3935154"	""	""	""	"pellentesque"	""	""	""
"2.66"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-25 09:15:00.0"	"Completed"	"test3935154"	""	""	""	"lorem hendrerit"	""	""	""
"2.77"	"2010-05-24 14:37:42.0"	""	""	""	"2010-03-01 09:40:00.0"	"Completed"	"test3935154"	""	""	""	"fringilla lobortis"	""	""	""
"3.02"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-22 08:00:00.0"	"Completed"	"test3935154"	""	""	""	"a pharetra magna"	""	""	""
"3.37"	"2010-06-30 14:17:24.0"	""	""	""	"2010-06-30 10:50:00.0"	"Completed"	"test3935154"	""	""	""	"proin accumsan"	""	""	""
"3.65"	"2010-08-17 17:13:56.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test3935154"	""	""	""	"in iaculis purus"	""	""	""
"3.96"	"2010-09-24 12:47:19.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test3935154"	""	""	""	"nullam lectus"	""	""	""
"4.0"	"2010-10-25 07:47:05.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test3935154"	""	""	""	"sem sagittis"	""	""	""
"4.15"	"2010-11-17 07:03:21.0"	""	""	""	"2010-11-16 13:30:00.0"	"Completed"	"test3935154"	""	""	""	"vitae tellus"	""	""	""
"4.2"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test3935154"	""	""	""	"mollis urna"	""	""	""
"4.07"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test3935154"	""	""	""	"nullam sapien"	""	""	""
"4.18"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test3935154"	""	""	""	"vestibulum diam"	""	""	""
"4.44"	"2011-02-24 14:09:59.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test3935154"	""	""	""	"at a sapien auctor"	""	""	""
"4.52"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test3935154"	""	""	""	"morbi id quam"	""	""	""
"4.33"	"2011-04-21 10:04:39.0"	""	""	""	"2011-04-21 09:52:13.0"	"Completed"	"test3935154"	""	""	""	"sit ante at taciti"	""	""	""
"4.29"	"2011-05-19 10:27:34.0"	""	""	""	"2011-05-19 10:23:40.0"	"Completed"	"test3935154"	""	""	""	"sed vel non cras"	""	""	""
"4.52"	"2011-06-02 14:54:25.0"	""	""	""	"2011-06-02 14:45:29.0"	"Completed"	"test3935154"	""	""	""	"aliquet pellentesque"	""	""	""
"4.74"	""	""	"0d67fa35-7a75-102e-87ff-493dbd275cd3"	""	"2011-06-16 13:39:00.0"	"Completed"	"test3935154"	""	""	""	"iaculis congue"	""	""	""
"4.6"	""	""	"51b37dd2-8b9c-102e-973e-f528764d8493"	""	"2011-07-08 09:00:00.0"	"Completed"	"test3935154"	""	""	""	"ac commodo eget"	""	""	""
"4.73"	""	""	"6b5cb70f-9ffe-102e-a396-f528764d83e9"	""	"2011-08-03 09:07:00.0"	"Completed"	"test3935154"	""	""	""	"tempus eget habitant"	""	""	""
"4.56"	""	""	"4750014c-c10c-102e-8d41-48cf881b3648"	""	"2011-09-14 10:11:00.0"	"Completed"	"test3935154"	""	""	""	"maecenas metus"	""	""	""
"0.62"	"2010-05-24 14:37:42.0"	""	""	""	"2008-07-15 10:30:00.0"	"Completed"	"test4013108"	""	""	""	"vel donec iaculis"	""	""	""
"0.73"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-13 06:35:00.0"	"Completed"	"test4013108"	""	""	""	"convallis metus"	""	""	""
"1.0"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-24 08:15:00.0"	"Completed"	"test4013108"	""	""	""	"nec cursus"	""	""	""
"1.2"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-18 09:00:00.0"	"Completed"	"test4013108"	""	""	""	"sed felis suscipit"	""	""	""
"1.32"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-08 09:00:00.0"	"Completed"	"test4013108"	""	""	""	"elementum enim"	""	""	""
"1.62"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-06 06:30:00.0"	"Completed"	"test4013108"	""	""	""	"inceptos vel"	""	""	""
"1.9"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-06 09:15:00.0"	"Completed"	"test4013108"	""	""	""	"urna eros iaculis"	""	""	""
"2.05"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-02 09:05:00.0"	"Completed"	"test4013108"	""	""	""	"porttitor primis"	""	""	""
"2.28"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-21 11:00:00.0"	"Completed"	"test4013108"	""	""	""	"augue habitasse"	""	""	""
"2.18"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-31 11:30:00.0"	"Completed"	"test4013108"	""	""	""	"vestibulum fusce"	""	""	""
"2.2"	"2010-05-24 14:37:42.0"	""	""	""	"2009-09-28 13:30:00.0"	"Completed"	"test4013108"	""	""	""	"in venenatis"	""	""	""
"2.23"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-04 08:45:00.0"	"Completed"	"test4013108"	""	""	""	"justo feugiat"	""	""	""
"2.32"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-25 10:05:00.0"	"Completed"	"test4013108"	""	""	""	"nisl sociis congue"	""	""	""
"2.35"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-26 08:30:00.0"	"Completed"	"test4013108"	""	""	""	"tellus duis velit"	""	""	""
"2.57"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-30 09:00:00.0"	"Completed"	"test4013108"	""	""	""	"nec et turpis"	""	""	""
"2.66"	"2010-06-30 14:22:23.0"	""	""	""	"2010-06-30 10:50:00.0"	"Completed"	"test4013108"	""	""	""	"ac porttitor"	""	""	""
"2.94"	"2010-08-17 17:12:54.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test4013108"	""	""	""	"tortor in  at"	""	""	""
"3.22"	"2010-09-24 12:53:28.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test4013108"	""	""	""	"est mi at gravida"	""	""	""
"3.2"	"2010-10-25 07:46:15.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test4013108"	""	""	""	"eget sem vivamus"	""	""	""
"3.42"	"2010-11-19 15:45:51.0"	""	""	""	"2010-11-16 13:20:00.0"	"Completed"	"test4013108"	""	""	""	"porta eros sem"	""	""	""
"3.46"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test4013108"	""	""	""	"dis laoreet a"	""	""	""
"3.4"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test4013108"	""	""	""	"ante accumsan"	""	""	""
"3.53"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test4013108"	""	""	""	"neque tempor"	""	""	""
"3.92"	"2011-02-24 14:09:59.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test4013108"	""	""	""	"sem faucibus"	""	""	""
"3.88"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test4013108"	""	""	""	"luctus nec turpis"	""	""	""
"4.1"	"2011-04-21 10:04:39.0"	""	""	""	"2011-04-21 09:52:13.0"	"Completed"	"test4013108"	""	""	""	"senectus erat"	""	""	""
"4.0"	"2011-05-19 10:27:34.0"	""	""	""	"2011-05-19 10:23:40.0"	"Completed"	"test4013108"	""	""	""	"varius ut"	""	""	""
"4.1"	"2011-06-02 14:54:25.0"	""	""	""	"2011-06-02 14:45:29.0"	"Completed"	"test4013108"	""	""	""	"accumsan diam"	""	""	""
"4.28"	""	""	"0d67fa35-7a75-102e-87ff-493dbd275cd3"	""	"2011-06-16 13:39:00.0"	"Completed"	"test4013108"	""	""	""	"quisque nisl"	""	""	""
"4.29"	""	""	"d15f3f97-8e1e-102e-95b6-f528764d1486"	""	"2011-07-11 10:15:00.0"	"Completed"	"test4013108"	""	""	""	"tincidunt sed"	""	""	""
"4.87"	""	""	"6a1a7fcf-bc7a-102e-914b-48cf881b37e4"	""	"2011-09-08 08:15:00.0"	"Completed"	"test4013108"	""	""	""	"consectetur pretium"	""	""	""
"0.49"	"2010-05-24 14:37:42.0"	""	""	""	"2008-08-04 11:15:00.0"	"Completed"	"test5292692"	""	""	""	"enim  elit orci"	""	""	""
"0.7"	"2010-05-24 14:37:42.0"	""	""	""	"2008-09-10 09:30:00.0"	"Completed"	"test5292692"	""	""	""	"varius molestie"	""	""	""
"1.16"	"2010-05-24 14:37:42.0"	""	""	""	"2008-11-11 09:30:00.0"	"Completed"	"test5292692"	""	""	""	"augue ipsum nibh"	""	""	""
"1.35"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-13 08:55:00.0"	"Completed"	"test5292692"	""	""	""	"enim lacus consequat"	""	""	""
"1.59"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-05 08:00:00.0"	"Completed"	"test5292692"	""	""	""	"neque consequat"	""	""	""
"1.94"	"2010-05-24 14:37:42.0"	""	""	""	"2009-05-06 09:15:00.0"	"Completed"	"test5292692"	""	""	""	"iaculis lacus"	""	""	""
"2.3"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-07 09:30:00.0"	"Completed"	"test5292692"	""	""	""	"sed elit libero"	""	""	""
"2.49"	"2010-05-24 14:37:42.0"	""	""	""	"2009-07-22 09:15:00.0"	"Completed"	"test5292692"	""	""	""	"fusce blandit"	""	""	""
"2.52"	"2010-05-24 14:37:42.0"	""	""	""	"2009-08-28 08:30:00.0"	"Completed"	"test5292692"	""	""	""	"sit elementum"	""	""	""
"2.61"	"2010-05-24 14:37:42.0"	""	""	""	"2009-10-07 09:30:00.0"	"Completed"	"test5292692"	""	""	""	"vehicula vel"	""	""	""
"2.6"	"2010-05-24 14:37:42.0"	""	""	""	"2009-10-07 09:08:00.0"	"Completed"	"test5292692"	""	""	""	"gravida a eu"	""	""	""
"2.49"	"2010-05-24 14:37:42.0"	""	""	""	"2009-12-04 08:45:00.0"	"Completed"	"test5292692"	""	""	""	"id egestas faucibus"	""	""	""
"2.62"	"2010-05-24 14:37:42.0"	""	""	""	"2010-01-25 10:05:00.0"	"Completed"	"test5292692"	""	""	""	"adipiscing congue"	""	""	""
"2.7"	"2010-05-24 14:37:42.0"	""	""	""	"2010-02-26 08:30:00.0"	"Completed"	"test5292692"	""	""	""	"diam leo non"	""	""	""
"3.14"	"2010-05-24 14:37:42.0"	""	""	""	"2010-04-30 09:00:00.0"	"Completed"	"test5292692"	""	""	""	"purus in sollicitudin"	""	""	""
"3.32"	"2010-06-30 14:22:28.0"	""	""	""	"2010-06-30 10:50:00.0"	"Completed"	"test5292692"	""	""	""	"nec laoreet et"	""	""	""
"3.96"	"2010-08-17 17:13:03.0"	""	""	""	"2010-08-17 11:00:00.0"	"Completed"	"test5292692"	""	""	""	"aliquam facilisis"	""	""	""
"4.52"	"2010-09-24 12:53:40.0"	""	""	""	"2010-09-24 11:00:00.0"	"Completed"	"test5292692"	""	""	""	"blandit ac suspendisse"	""	""	""
"4.56"	"2010-10-25 07:46:21.0"	""	""	""	"2010-10-22 00:00:00.0"	"Completed"	"test5292692"	""	""	""	"leo magna feugiat"	""	""	""
"4.76"	"2010-11-17 07:01:53.0"	""	""	""	"2010-11-16 13:30:00.0"	"Completed"	"test5292692"	""	""	""	"quis posuere"	""	""	""
"5.1"	"2010-12-14 14:21:23.0"	""	""	""	"2010-12-14 14:09:52.0"	"Completed"	"test5292692"	""	""	""	"fringilla consequat"	""	""	""
"5.22"	"2011-01-11 13:48:49.0"	""	""	""	"2011-01-11 13:36:41.0"	"Completed"	"test5292692"	""	""	""	"porta id justo"	""	""	""
"5.08"	"2011-01-26 14:24:19.0"	""	""	""	"2011-01-26 13:43:18.0"	"Completed"	"test5292692"	""	""	""	"vestibulum dapibus"	""	""	""
"5.58"	"2011-02-24 14:09:59.0"	""	""	""	"2011-02-24 13:56:43.0"	"Completed"	"test5292692"	""	""	""	"nisi scelerisque"	""	""	""
"5.62"	"2011-03-24 13:42:10.0"	""	""	""	"2011-03-24 13:29:59.0"	"Completed"	"test5292692"	""	""	""	"sit nec suspendisse"	""	""	""
"5.68"	"2011-04-21 10:04:39.0"	""	""	""	"2011-04-21 09:52:13.0"	"Completed"	"test5292692"	""	""	""	"at amet ipsum"	""	""	""
"5.65"	"2011-05-19 10:27:34.0"	""	""	""	"2011-05-19 10:23:40.0"	"Completed"	"test5292692"	""	""	""	"mauris  at a"	""	""	""
"5.54"	"2011-06-02 14:54:25.0"	""	""	""	"2011-06-02 14:45:29.0"	"Completed"	"test5292692"	""	""	""	"vel lectus elementum"	""	""	""
"5.72"	""	""	"0d67fa35-7a75-102e-87ff-493dbd275cd3"	""	"2011-06-16 13:39:00.0"	"Completed"	"test5292692"	""	""	""	"in adipiscing"	""	""	""
"5.41"	""	""	"d15f3f97-8e1e-102e-95b6-f528764d1486"	""	"2011-07-11 10:15:00.0"	"Completed"	"test5292692"	""	""	""	"lacinia vitae"	""	""	""
"6.21"	""	""	"fdfd9854-b499-102e-99c8-f528764dbab2"	""	"2011-08-26 15:01:00.0"	"Completed"	"test5292692"	""	""	""	"in sodales ac"	""	""	""
"5.81"	""	""	"6a1a7fcf-bc7a-102e-914b-48cf881b37e4"	""	"2011-09-08 08:15:00.0"	"Completed"	"test5292692"	""	""	""	"sem est gravida"	""	""	""
"0.58"	"2010-05-24 14:37:42.0"	""	""	""	"2008-10-07 13:35:00.0"	"Completed"	"test2227135"	""	""	""	"suscipit ad arcu"	""	""	""
"1.08"	"2010-05-24 14:37:42.0"	""	""	""	"2008-12-15 08:30:00.0"	"Completed"	"test2227135"	""	""	""	"non sit pellentesque"	""	""	""
"1.3"	"2010-05-24 14:37:42.0"	""	""	""	"2009-01-22 10:50:00.0"	"Completed"	"test2227135"	""	""	""	"nec vehicula"	""	""	""
"1.74"	"2010-05-24 14:37:42.0"	""	""	""	"2009-03-24 09:00:00.0"	"Completed"	"test2227135"	""	""	""	"dignissim vehicula"	""	""	""
